Shuffle,Fold,n_estimators,lr,depth,MSE,MSE_B,RMSE,RMSE_B,R-squared,R-squared_B,MAE,MAE_B,MAPE,MAPE_B
5,4,10,1,9,1140668.503,2449751.168,1068.020835,1565.168096,0.926368679,0.841866052,590.328292,1164.183525,8.873427221,11.874076
5,5,10,1,9,1355104.056,2537576.503,1164.089368,1592.977245,0.913578497,0.838166541,607.497609,1161.515514,7.80689E+12,2.6756E+12
6,1,10,1,9,1102014.631,2493001.94,1049.768846,1578.924298,0.928150461,0.837460379,612.2970812,1154.036783,6.90029E+12,2.95699E+12
6,2,10,1,9,1144549.358,2560272.379,1069.836136,1600.085116,0.927036217,0.836785407,592.8082723,1176.852351,9.408201539,12.15302435
6,3,10,1,9,1332290.959,2429237.758,1154.249089,1558.601218,0.910786086,0.837331472,622.6433003,1133.64966,3.36603E+12,1.25413E+12
6,4,10,1,9,1322692.35,2495905.431,1150.083627,1579.843483,0.913760558,0.837267152,620.6240678,1163.586874,8.2309E+12,4.24296E+12
6,5,10,1,9,1209704.289,2410695.354,1099.865578,1552.641412,0.922375101,0.845309316,606.124206,1123.973153,1.73536E+12,2.75088E+12
7,1,10,1,9,1164846.719,2366937.303,1079.280649,1538.485393,0.922562836,0.842649759,596.9283816,1140.014235,8.74294E+12,4.02058E+12
7,2,10,1,9,1139822.112,2536289,1067.624518,1592.573075,0.923778531,0.830394874,585.1381565,1173.17302,2.95382E+12,1.43047E+12
7,3,10,1,9,1074309.59,2399660.384,1036.489069,1549.083724,0.933108643,0.85058633,581.8271167,1121.913237,5.65714E+12,2.87052E+12
7,4,10,1,9,1158524.372,2535459.757,1076.347701,1592.312707,0.924694655,0.835192356,593.4769395,1152.282443,11.13610975,12.5793664
7,5,10,1,9,1172045.367,2550830.501,1082.610441,1597.131961,0.923982228,0.834555508,603.1820518,1164.72639,7.1594E+12,2.88191E+12
8,1,10,1,9,1286346.929,2449884.547,1134.172354,1565.210704,0.914864566,0.837857129,613.3114723,1145.060656,9.355347352,11.8085078
8,2,10,1,9,1229638.456,2484125.782,1108.890642,1576.110968,0.919798877,0.837977028,596.5056433,1158.904454,8.98916E+12,5.8682E+12
8,3,10,1,9,1060299.756,2434418.882,1029.708578,1560.26244,0.933320522,0.846905766,578.8172426,1123.207895,5.20313E+11,1.34594E+12
8,4,10,1,9,1226134.93,2448324.283,1107.309772,1564.712205,0.915590594,0.831452808,607.526876,1153.792397,2.61991E+12,1.33071E+12
8,5,10,1,9,1130448.927,2572400.068,1063.225718,1603.87034,0.929376761,0.839292851,574.2671663,1171.146751,6.82886E+12,2.65903E+12
9,1,10,1,9,1208707.667,2355600.008,1099.412419,1534.796406,0.918859397,0.841868461,610.1763293,1138.874065,2.0347E+12,2.72069E+12
9,2,10,1,9,1026850.413,2533869.974,1013.336278,1591.813423,0.932302119,0.832947793,578.9521246,1155.564178,8.795594391,11.63361138
9,3,10,1,9,1189368.4,2681285.658,1090.58168,1637.463178,0.92474519,0.83034723,623.3849412,1174.503937,38689051487,1.62675E+12
9,4,10,1,9,1111097.152,2508774.496,1054.085932,1583.911139,0.927152943,0.835516778,588.1435059,1168.815445,1.89696E+12,1.40446E+12
9,5,10,1,9,1315336.426,2309551.244,1146.881173,1519.720778,0.916492131,0.853371579,600.437445,1114.339626,1.26302E+13,5.453E+12
10,1,10,1,9,1190895.077,2497129.246,1091.281392,1580.230757,0.921400022,0.835187577,599.1184992,1157.453869,1.54869E+12,1.33024E+12
10,2,10,1,9,1182372.83,2300640.181,1087.369684,1516.786136,0.920765783,0.84582746,600.7550016,1127.648375,8.62439E+12,5.4971E+12
10,3,10,1,9,1211284.04,2496356.013,1100.5835,1579.98608,0.91854245,0.832122741,606.3725859,1152.591719,3.04796E+12,1.40395E+12
10,4,10,1,9,1222994.448,2562192.361,1105.890794,1600.684966,0.923949919,0.8406739,605.833028,1163.661688,2.62328E+12,1.34489E+12
10,5,10,1,9,1061245.343,2532862.269,1030.167628,1591.496864,0.932957954,0.839991506,586.8269611,1150.752749,2.29046E+12,1.62733E+12
1,1,10,1,15,1197113.268,2561519.826,1094.126715,1600.474875,0.920585973,0.830074054,519.9493298,1179.94434,1.63726E+12,2.72069E+12
1,2,10,1,15,1102746.702,2357232.627,1050.11747,1535.328182,0.928073089,0.846248952,487.015925,1107.778047,7.3486E+12,2.67465E+12
1,3,10,1,15,1129548.613,2517434.469,1062.802245,1586.642515,0.926974027,0.837246401,527.4326919,1153.791853,1.47191E+12,4.37665E+12
1,4,10,1,15,1105531.762,2468380.509,1051.442705,1571.108051,0.930213279,0.844183417,527.3538983,1155.781088,8.126180516,11.72050115
1,5,10,1,15,1311987.123,2484561.957,1145.420064,1576.249332,0.913448818,0.8360946,547.1122837,1154.811709,4.00522E+12,1.43098E+12
2,1,10,1,15,1123879.479,2540958.003,1060.131822,1594.038269,0.926353347,0.833493666,517.5631483,1165.424087,9.64866E+12,4.30293E+12
2,2,10,1,15,942076.7429,2572295.482,970.606379,1603.837735,0.941043016,0.839020776,484.1519973,1169.131632,1.59785E+12,1.40395E+12
2,3,10,1,15,1157850.011,2439840.564,1076.034391,1561.9989,0.925202894,0.84238631,489.4520647,1151.473161,7.7343E+12,2.77488E+12
2,4,10,1,15,1120198.626,2317091.729,1058.394362,1522.199635,0.924602006,0.844041883,519.0837358,1109.507874,8.003694209,11.30816362
2,5,10,1,15,1157762.657,2518901.902,1075.9938,1587.104881,0.924310792,0.835325757,517.601591,1156.554402,4.75504E+12,2.72166E+12
3,1,10,1,15,1097547.4,2422130.224,1047.638965,1556.319448,0.928819058,0.842913836,529.610892,1132.545621,8.957936541,12.16165702
3,2,10,1,15,1114082.174,2478811.495,1055.500911,1574.424179,0.926676732,0.836857134,516.0092202,1140.073835,3.92649E+12,1.43047E+12
3,3,10,1,15,1017695.169,2348037.962,1008.808787,1532.330892,0.936467806,0.853417793,512.4793161,1128.383862,7.743020114,11.94293953
3,4,10,1,15,1072576.322,2492300.241,1035.652607,1578.702075,0.92586107,0.827726504,502.4256155,1155.420371,7.50978E+12,2.97222E+12
3,5,10,1,15,927620.2225,2647916.255,963.1304286,1627.241916,0.941074103,0.831794483,484.6806941,1195.6978,8.54481E+12,6.80325E+12
4,1,10,1,15,1084684.599,2519416.125,1041.481924,1587.266873,0.930148743,0.837755249,500.2231842,1164.622335,3.97622E+12,1.34441E+12
4,2,10,1,15,1210760.641,2387921.616,1100.345691,1545.29014,0.920793424,0.843784899,518.1432593,1121.290901,6.9156E+11,1.62675E+12
4,3,10,1,15,1116329.267,2485925.487,1056.564843,1576.681797,0.927616669,0.838811385,532.5414029,1156.559078,2.17683E+12,2.67618E+12
4,4,10,1,15,1075656.542,2467930.66,1037.138632,1570.964882,0.929520129,0.838294634,534.5353715,1144.122696,6.7357E+12,4.12612E+12
4,5,10,1,15,1233819.436,2527950.814,1110.774251,1589.953085,0.919696033,0.835466622,535.3575259,1165.511684,3.65653E+12,1.43098E+12
5,1,10,1,15,1079985.979,2439216.203,1039.223739,1561.799028,0.930273344,0.842517967,508.2098219,1129.083643,4.11859E+12,4.15116E+12
5,2,10,1,15,989176.1745,2609792.14,994.573363,1615.48511,0.933943423,0.825719685,504.7425572,1165.243188,1.76546E+12,3.03071E+12
5,3,10,1,15,991424.6165,2352805.637,995.7030765,1533.885796,0.934892727,0.84549026,497.3154051,1132.086554,3.24703E+11,1.34594E+12
5,4,10,1,15,1026154.247,2449751.168,1012.992718,1565.168096,0.933760692,0.841866052,503.8134101,1164.183525,7.681974972,11.874076
5,5,10,1,15,1222881.127,2537576.503,1105.839557,1592.977245,0.922010989,0.838166541,529.9414659,1161.515514,7.10466E+12,2.6756E+12
6,1,10,1,15,1090163.705,2493001.94,1044.109048,1578.924298,0.928923122,0.837460379,511.5031545,1154.036783,8.25338E+12,2.95699E+12
6,2,10,1,15,1142896.752,2560272.379,1069.063493,1600.085116,0.927141569,0.836785407,527.930151,1176.852351,9.258141553,12.15302435
6,3,10,1,15,1328757.432,2429237.758,1152.717412,1558.601218,0.9110227,0.837331472,533.4730465,1133.64966,3.60184E+12,1.25413E+12
6,4,10,1,15,1206880.74,2495905.431,1098.58124,1579.843483,0.921311466,0.837267152,520.8162849,1163.586874,7.98288E+12,4.24296E+12
6,5,10,1,15,1069473.266,2410695.354,1034.153406,1552.641412,0.931373514,0.845309316,510.224486,1123.973153,1.05098E+12,2.75088E+12
7,1,10,1,15,1208135.139,2366937.303,1099.152009,1538.485393,0.91968509,0.842649759,534.290126,1140.014235,7.67771E+12,4.02058E+12
7,2,10,1,15,1110643.94,2536289,1053.870931,1592.573075,0.925729716,0.830394874,510.9934939,1173.17302,3.73919E+12,1.43047E+12
7,3,10,1,15,928909.6541,2399660.384,963.7995923,1549.083724,0.942161899,0.85058633,473.436167,1121.913237,1.44498E+12,2.87052E+12
7,4,10,1,15,1076605.682,2535459.757,1037.596107,1592.312707,0.930019459,0.835192356,494.1236566,1152.282443,8.381647157,12.5793664
7,5,10,1,15,1137082.446,2550830.501,1066.34068,1597.131961,0.926249891,0.834555508,527.6664952,1164.72639,7.61048E+12,2.88191E+12
8,1,10,1,15,1195229.664,2449884.547,1093.265596,1565.210704,0.92089506,0.837857129,531.7291326,1145.060656,7.993868585,11.8085078
8,2,10,1,15,1366425.956,2484125.782,1168.942238,1576.110968,0.91087714,0.837977028,546.3018832,1158.904454,1.08434E+13,5.8682E+12
8,3,10,1,15,1011877.46,2434418.882,1005.9212,1560.26244,0.936365674,0.846905766,504.5744308,1123.207895,98642575087,1.34594E+12
8,4,10,1,15,1084506.426,2448324.283,1041.396383,1564.712205,0.925340563,0.831452808,510.4109893,1153.792397,3.49706E+12,1.33071E+12
8,5,10,1,15,1021499.385,2572400.068,1010.692527,1603.87034,0.936183234,0.839292851,506.7555792,1171.146751,4.19337E+12,2.65903E+12
9,1,10,1,15,1067700.923,2355600.008,1033.296145,1534.796406,0.928325187,0.841868461,507.0962261,1138.874065,1.82462E+12,2.72069E+12
9,2,10,1,15,935402.7753,2533869.974,967.162228,1591.813423,0.938331051,0.832947793,492.9259136,1155.564178,7.134256056,11.63361138
9,3,10,1,15,1175507.858,2681285.658,1084.208401,1637.463178,0.925622187,0.83034723,538.1830878,1174.503937,50446650450,1.62675E+12
9,4,10,1,15,1083767.806,2508774.496,1041.041693,1583.911139,0.928944741,0.835516778,511.0875185,1168.815445,6.60711E+11,1.40446E+12
9,5,10,1,15,1266925.707,2309551.244,1125.577943,1519.720778,0.919565623,0.853371579,515.5971257,1114.339626,1.24209E+13,5.453E+12
10,1,10,1,15,1064865.517,2497129.246,1031.923213,1580.230757,0.929718069,0.835187577,508.7938003,1157.453869,3.7827E+12,1.33024E+12
10,2,10,1,15,1080553.286,2300640.181,1039.49665,1516.786136,0.927589005,0.84582746,511.7426985,1127.648375,6.72908E+12,5.4971E+12
10,3,10,1,15,1123348.366,2496356.013,1059.881298,1579.98608,0.92445603,0.832122741,530.7987725,1152.591719,6.58884E+11,1.40395E+12
10,4,10,1,15,1177082.626,2562192.361,1084.934388,1600.684966,0.926804878,0.8406739,543.4795498,1163.661688,7.42639E+11,1.34489E+12
10,5,10,1,15,1025942.996,2532862.269,1012.888442,1591.496864,0.935188109,0.839991506,495.1962922,1150.752749,1.40423E+12,1.62733E+12
1,1,10,1,20,1195767.211,2561519.826,1093.511413,1600.474875,0.920675267,0.830074054,508.6740326,1179.94434,2.67911E+12,2.72069E+12
1,2,10,1,20,1153704.801,2357232.627,1074.106513,1535.328182,0.924749335,0.846248952,476.3957355,1107.778047,7.3715E+12,2.67465E+12
1,3,10,1,20,1097575.495,2517434.469,1047.652373,1586.642515,0.929041107,0.837246401,501.8459118,1153.791853,4.36284E+12,4.37665E+12
1,4,10,1,20,1056514.145,2468380.509,1027.868739,1571.108051,0.933307517,0.844183417,492.2547467,1155.781088,7.605167582,11.72050115
1,5,10,1,20,1289730.444,2484561.957,1135.662997,1576.249332,0.914917081,0.8360946,533.6127242,1154.811709,3.17636E+12,1.43098E+12
2,1,10,1,20,1085988.863,2540958.003,1042.107894,1594.038269,0.92883628,0.833493666,500.6296945,1165.424087,9.62464E+12,4.30293E+12
2,2,10,1,20,922717.0033,2572295.482,960.5815964,1603.837735,0.942254586,0.839020776,461.263702,1169.131632,25638411634,1.40395E+12
2,3,10,1,20,1115146.33,2439840.564,1056.004891,1561.9989,0.927961552,0.84238631,476.999521,1151.473161,7.84447E+12,2.77488E+12
2,4,10,1,20,1095802.991,2317091.729,1046.806091,1522.199635,0.92624402,0.844041883,513.9459303,1109.507874,7.928150763,11.30816362
2,5,10,1,20,1137025.428,2518901.902,1066.313944,1587.104881,0.925666497,0.835325757,497.1140127,1156.554402,4.4635E+12,2.72166E+12
3,1,10,1,20,1059705.689,2422130.224,1029.420074,1556.319448,0.931273265,0.842913836,497.8113708,1132.545621,8.524096763,12.16165702
3,2,10,1,20,1114743.994,2478811.495,1055.814375,1574.424179,0.926633175,0.836857134,491.7354166,1140.073835,3.87004E+12,1.43047E+12
3,3,10,1,20,959502.0699,2348037.962,979.5417653,1532.330892,0.940100657,0.853417793,478.5147129,1128.383862,7.53828685,11.94293953
3,4,10,1,20,1066288.127,2492300.241,1032.612283,1578.702075,0.926295725,0.827726504,483.7545112,1155.420371,6.47997E+12,2.97222E+12
3,5,10,1,20,911346.5409,2647916.255,954.6447197,1627.241916,0.942107868,0.831794483,462.2251152,1195.6978,8.20597E+12,6.80325E+12
4,1,10,1,20,1052017.105,2519416.125,1025.678851,1587.266873,0.932252457,0.837755249,487.686567,1164.622335,4.05442E+12,1.34441E+12
4,2,10,1,20,1172457.1,2387921.616,1082.800582,1545.29014,0.923299197,0.843784899,502.0296581,1121.290901,6.67923E+11,1.62675E+12
4,3,10,1,20,1041387.97,2485925.487,1020.484184,1576.681797,0.932475899,0.838811385,501.3280278,1156.559078,1.68259E+12,2.67618E+12
4,4,10,1,20,1026731.034,2467930.66,1013.277373,1570.964882,0.932725858,0.838294634,491.4520491,1144.122696,7.05072E+12,4.12612E+12
4,5,10,1,20,1249894.699,2527950.814,1117.986896,1589.953085,0.918649763,0.835466622,510.2537798,1165.511684,3.09385E+12,1.43098E+12
5,1,10,1,20,1130879.757,2439216.203,1063.428304,1561.799028,0.926987512,0.842517967,501.7405539,1129.083643,3.97167E+12,4.15116E+12
5,2,10,1,20,932514.0358,2609792.14,965.6676632,1615.48511,0.937727286,0.825719685,463.105703,1165.243188,2.05056E+12,3.03071E+12
5,3,10,1,20,1006936.132,2352805.637,1003.462073,1533.885796,0.933874079,0.84549026,486.2668411,1132.086554,7.25737E+11,1.34594E+12
5,4,10,1,20,947263.188,2449751.168,973.2744669,1565.168096,0.938853191,0.841866052,468.7617859,1164.183525,7.271671283,11.874076
5,5,10,1,20,1205957.696,2537576.503,1098.161052,1592.977245,0.923090277,0.838166541,511.6614536,1161.515514,7.32232E+12,2.6756E+12
6,1,10,1,20,1081990.945,2493001.94,1040.187937,1578.924298,0.929455972,0.837460379,490.0201878,1154.036783,8.33327E+12,2.95699E+12
6,2,10,1,20,1163598.677,2560272.379,1078.702311,1600.085116,0.925821844,0.836785407,506.2711427,1176.852351,9.184853696,12.15302435
6,3,10,1,20,1255673.116,2429237.758,1120.568211,1558.601218,0.91591663,0.837331472,507.3596685,1133.64966,2.27997E+12,1.25413E+12
6,4,10,1,20,1243363.147,2495905.431,1115.061948,1579.843483,0.918932816,0.837267152,515.6136156,1163.586874,7.80927E+12,4.24296E+12
6,5,10,1,20,999657.0421,2410695.354,999.8285063,1552.641412,0.935853516,0.845309316,474.6732854,1123.973153,1.02549E+12,2.75088E+12
7,1,10,1,20,1149583.019,2366937.303,1072.186093,1538.485393,0.923577543,0.842649759,511.9699421,1140.014235,9.14107E+12,4.02058E+12
7,2,10,1,20,1063270.969,2536289,1031.150313,1592.573075,0.928897611,0.830394874,482.3783865,1173.17302,3.96856E+12,1.43047E+12
7,3,10,1,20,933943.3809,2399660.384,966.4074611,1549.083724,0.941848476,0.85058633,463.6661983,1121.913237,1.79747E+12,2.87052E+12
7,4,10,1,20,1007309.389,2535459.757,1003.64804,1592.312707,0.934523793,0.835192356,469.9809027,1152.282443,8.485607235,12.5793664
7,5,10,1,20,1106857.981,2550830.501,1052.073182,1597.131961,0.928210222,0.834555508,519.6620246,1164.72639,6.58339E+12,2.88191E+12
8,1,10,1,20,1235349.223,2449884.547,1111.46265,1565.210704,0.918239792,0.837857129,517.8250396,1145.060656,7.765723456,11.8085078
8,2,10,1,20,1340837.986,2484125.782,1157.945588,1576.110968,0.912546073,0.837977028,527.067752,1158.904454,1.22926E+13,5.8682E+12
8,3,10,1,20,971287.9915,2434418.882,985.5394419,1560.26244,0.938918239,0.846905766,473.6834033,1123.207895,39676576478,1.34594E+12
8,4,10,1,20,1069097.48,2448324.283,1033.971702,1564.712205,0.926401343,0.831452808,492.9566289,1153.792397,3.8911E+12,1.33071E+12
8,5,10,1,20,1038211.954,2572400.068,1018.926864,1603.87034,0.935139139,0.839292851,487.9840293,1171.146751,5.72811E+12,2.65903E+12
9,1,10,1,20,1047053.545,2355600.008,1023.256344,1534.796406,0.929711246,0.841868461,480.7430065,1138.874065,1.10173E+12,2.72069E+12
9,2,10,1,20,918056.9224,2533869.974,958.1528701,1591.813423,0.939474623,0.832947793,470.6803109,1155.564178,6.897785422,11.63361138
9,3,10,1,20,1150025.767,2681285.658,1072.392543,1637.463178,0.927234513,0.83034723,517.6720311,1174.503937,3.64097E+11,1.62675E+12
9,4,10,1,20,1069767.951,2508774.496,1034.295872,1583.911139,0.929862616,0.835516778,480.8922472,1168.815445,1.22566E+11,1.40446E+12
9,5,10,1,20,1267809.677,2309551.244,1125.970549,1519.720778,0.919509501,0.853371579,491.9800416,1114.339626,1.24394E+13,5.453E+12
10,1,10,1,20,1122021.867,2497129.246,1059.255336,1580.230757,0.925945706,0.835187577,508.5381735,1157.453869,3.57681E+12,1.33024E+12
10,2,10,1,20,1141206.848,2300640.181,1068.272834,1516.786136,0.923524435,0.84582746,498.0270463,1127.648375,8.6033E+12,5.4971E+12
10,3,10,1,20,1060209.129,2496356.013,1029.664571,1579.98608,0.928702075,0.832122741,490.7485324,1152.591719,1.08383E+12,1.40395E+12
10,4,10,1,20,1101728.449,2562192.361,1049.63253,1600.684966,0.931490664,0.8406739,492.7322864,1163.661688,4.60891E+11,1.34489E+12
10,5,10,1,20,1056961.174,2532862.269,1028.08617,1591.496864,0.933228597,0.839991506,490.7981297,1150.752749,1.3104E+12,1.62733E+12
1,1,15,0.001,3,14760601.74,2561519.826,3841.952854,1600.474875,0.0208121,0.830074054,3085.223527,1179.94434,7.25556E+12,2.72069E+12
1,2,15,0.001,3,15011045.52,2357232.627,3874.409054,1535.328182,0.020901054,0.846248952,3110.659318,1107.778047,7.23262E+12,2.67465E+12
1,3,15,0.001,3,15134007.98,2517434.469,3890.245233,1586.642515,0.021577604,0.837246401,3132.88757,1153.791853,1.08676E+13,4.37665E+12
1,4,15,0.001,3,15515794.65,2468380.509,3939.009348,1571.108051,0.020565062,0.844183417,3211.33232,1155.781088,53.59220057,11.72050115
1,5,15,0.001,3,14847839.61,2484561.957,3853.289453,1576.249332,0.020494908,0.8360946,3103.773988,1154.811709,3.63998E+12,1.43098E+12
2,1,15,0.001,3,14960611.77,2540958.003,3867.895005,1594.038269,0.019646676,0.833493666,3092.653485,1165.424087,1.09045E+13,4.30293E+12
2,2,15,0.001,3,15639046.63,2572295.482,3954.62345,1603.837735,0.021278225,0.839020776,3188.747353,1169.131632,3.62629E+12,1.40395E+12
2,3,15,0.001,3,15147714.97,2439840.564,3892.006549,1561.9989,0.021457678,0.84238631,3142.555849,1151.473161,7.26105E+12,2.77488E+12
2,4,15,0.001,3,14545916.37,2317091.729,3813.910902,1522.199635,0.020947813,0.844041883,3095.385101,1109.507874,49.74755811,11.30816362
2,5,15,0.001,3,14972543.98,2518901.902,3869.437165,1587.104881,0.02116381,0.835325757,3124.28444,1156.554402,7.25367E+12,2.72166E+12
3,1,15,0.001,3,15093477.83,2422130.224,3885.032539,1556.319448,0.0211193,0.842913836,3124.20159,1132.545621,54.15602351,12.16165702
3,2,15,0.001,3,14908789.39,2478811.495,3861.190152,1574.424179,0.018778703,0.836857134,3098.836108,1140.073835,3.64358E+12,1.43047E+12
3,3,15,0.001,3,15684957.23,2348037.962,3960.42387,1532.330892,0.020826882,0.853417793,3222.071683,1128.383862,57.33039538,11.94293953
3,4,15,0.001,3,14184501.23,2492300.241,3766.231702,1578.702075,0.019534817,0.827726504,3025.485196,1155.420371,7.24086E+12,2.97222E+12
3,5,15,0.001,3,15411808.68,2647916.255,3925.787651,1627.241916,0.020984427,0.831794483,3174.171551,1195.6978,1.81E+13,6.80325E+12
4,1,15,0.001,3,15208035.98,2519416.125,3899.748194,1587.266873,0.020636575,0.837755249,3153.179434,1164.622335,3.62307E+12,1.34441E+12
4,2,15,0.001,3,14983768.46,2387921.616,3870.887296,1545.29014,0.019779005,0.843784899,3113.813264,1121.290901,3.63882E+12,1.62675E+12
4,3,15,0.001,3,15094880.73,2485925.487,3885.213087,1576.681797,0.021240611,0.838811385,3126.439719,1156.559078,7.25589E+12,2.67618E+12
4,4,15,0.001,3,14944692.6,2467930.66,3865.836598,1570.964882,0.020784081,0.838294634,3123.080228,1144.122696,1.09093E+13,4.12612E+12
4,5,15,0.001,3,15045486.19,2527950.814,3878.851143,1589.953085,0.020754417,0.835466622,3128.740325,1165.511684,3.62526E+12,1.43098E+12
5,1,15,0.001,3,15161486.04,2439216.203,3893.775294,1561.799028,0.021135704,0.842517967,3154.253121,1129.083643,1.08946E+13,4.15116E+12
5,2,15,0.001,3,14655319.41,2609792.14,3828.226667,1615.48511,0.021326779,0.825719685,3078.87179,1165.243188,7.25776E+12,3.03071E+12
5,3,15,0.001,3,14914636,2352805.637,3861.947178,1533.885796,0.020549556,0.84549026,3110.997059,1132.086554,3.63669E+12,1.34594E+12
5,4,15,0.001,3,15167928.43,2449751.168,3894.602474,1565.168096,0.020894677,0.841866052,3146.014394,1164.183525,51.96690379,11.874076
5,5,15,0.001,3,15377495.68,2537576.503,3921.41501,1592.977245,0.019303139,0.838166541,3154.992296,1161.515514,7.21533E+12,2.6756E+12
6,1,15,0.001,3,15015866.4,2493001.94,3875.031148,1578.924298,0.020990238,0.837460379,3133.834891,1154.036783,7.23775E+12,2.95699E+12
6,2,15,0.001,3,15346275.17,2560272.379,3917.432216,1600.085116,0.02169157,0.836785407,3143.052255,1176.852351,53.97119252,12.15302435
6,3,15,0.001,3,14627658.78,2429237.758,3824.61224,1558.601218,0.020491214,0.837331472,3065.523931,1133.64966,3.63286E+12,1.25413E+12
6,4,15,0.001,3,15018047.25,2495905.431,3875.312536,1579.843483,0.020824442,0.837267152,3141.124297,1163.586874,1.08743E+13,4.24296E+12
